username,password,firstname,lastname,email,auth,city,country,timezone,lang,institution,department,idnumber,phone1,phone2,address,cohort1,board_code,school_code,medium_code,grade_code,stream_code,division_code,profile_field_admission_no,profile_field_roll_no,profile_field_student_gr_no,profile_field_birth_date,profile_field_gender,profile_field_blood_group,profile_field_religion,profile_field_category,profile_field_caste,profile_field_nationality,profile_field_mother_tongue,profile_field_admission_date,profile_field_apaar_id,profile_field_udise_student_code,profile_field_saral_id,profile_field_aadhaar_last4,profile_field_aadhaar_masked,profile_field_aadhaar_consent,profile_field_aadhaar_vault_ref,profile_field_house,profile_field_transport_required,profile_field_bus_route,profile_field_pickup_point,profile_field_rte_category,profile_field_bpl,profile_field_disability_status,profile_field_medical_conditions,profile_field_allergies,profile_field_doctor_name,profile_field_doctor_phone,profile_field_sibling_admission_no,profile_field_current_address_line1,profile_field_current_address_line2,profile_field_current_city,profile_field_current_taluka,profile_field_current_district,profile_field_current_state,profile_field_current_pincode,profile_field_permanent_address_line1,profile_field_permanent_address_line2,profile_field_permanent_city,profile_field_permanent_taluka,profile_field_permanent_district,profile_field_permanent_state,profile_field_permanent_pincode,profile_field_permanent_address_same,profile_field_father_name,profile_field_father_mobile,profile_field_father_email,profile_field_father_occupation,profile_field_father_qualification,profile_field_mother_name,profile_field_mother_mobile,profile_field_mother_email,profile_field_mother_occupation,profile_field_mother_qualification,profile_field_guardian_name,profile_field_guardian_mobile,profile_field_guardian_email,profile_field_guardian_occupation,profile_field_guardian_qualification,profile_field_emergency_contact_name,profile_field_emergency_contact_relation,profile_field_emergency_contact_mobile,profile_field_emergency_contact_alt_mobile,profile_field_current_academic_year,profile_field_current_board_code,profile_field_current_school_code,profile_field_current_medium_code,profile_field_current_grade_code,profile_field_current_stream_code,profile_field_current_division_code,profile_field_student_status,profile_field_previous_academic_year,profile_field_previous_grade_code,profile_field_previous_stream_code,profile_field_previous_division_code,profile_field_last_promotion_date,profile_field_last_promotion_result
dps.stu.05131,DronaStudent2026!,Rudra,Chauhan,dps.stu.05131@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05131,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05131,001,GR-DPS-2026-05131,2009-07-01,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Chauhan Father,+91-9800005131,,Service,Graduate,Chauhan Mother,+91-9700005131,,Homemaker,Graduate,,,,,,Chauhan Family,Parent,+91-9600005131,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05132,DronaStudent2026!,Janvi,Rathod,dps.stu.05132@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05132,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05132,002,GR-DPS-2026-05132,2009-08-02,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Rathod Father,+91-9800005132,,Service,Graduate,Rathod Mother,+91-9700005132,,Homemaker,Graduate,,,,,,Rathod Family,Parent,+91-9600005132,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05133,DronaStudent2026!,Om,Vyas,dps.stu.05133@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05133,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05133,003,GR-DPS-2026-05133,2009-09-03,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Vyas Father,+91-9800005133,,Service,Graduate,Vyas Mother,+91-9700005133,,Homemaker,Graduate,,,,,,Vyas Family,Parent,+91-9600005133,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05134,DronaStudent2026!,Pihu,Dave,dps.stu.05134@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05134,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05134,004,GR-DPS-2026-05134,2009-10-04,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Dave Father,+91-9800005134,,Service,Graduate,Dave Mother,+91-9700005134,,Homemaker,Graduate,,,,,,Dave Family,Parent,+91-9600005134,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05135,DronaStudent2026!,Manan,Bhatt,dps.stu.05135@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05135,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05135,005,GR-DPS-2026-05135,2009-11-05,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Bhatt Father,+91-9800005135,,Service,Graduate,Bhatt Mother,+91-9700005135,,Homemaker,Graduate,,,,,,Bhatt Family,Parent,+91-9600005135,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05136,DronaStudent2026!,Hetvi,Panchal,dps.stu.05136@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05136,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05136,006,GR-DPS-2026-05136,2009-12-06,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Panchal Father,+91-9800005136,,Service,Graduate,Panchal Mother,+91-9700005136,,Homemaker,Graduate,,,,,,Panchal Family,Parent,+91-9600005136,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05137,DronaStudent2026!,Aryan,Makwana,dps.stu.05137@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05137,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05137,007,GR-DPS-2026-05137,2009-01-07,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Makwana Father,+91-9800005137,,Service,Graduate,Makwana Mother,+91-9700005137,,Homemaker,Graduate,,,,,,Makwana Family,Parent,+91-9600005137,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05138,DronaStudent2026!,Prisha,Jadeja,dps.stu.05138@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05138,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05138,008,GR-DPS-2026-05138,2009-02-08,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Jadeja Father,+91-9800005138,,Service,Graduate,Jadeja Mother,+91-9700005138,,Homemaker,Graduate,,,,,,Jadeja Family,Parent,+91-9600005138,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05139,DronaStudent2026!,Shaurya,Gohil,dps.stu.05139@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05139,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05139,009,GR-DPS-2026-05139,2009-03-09,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Gohil Father,+91-9800005139,,Service,Graduate,Gohil Mother,+91-9700005139,,Homemaker,Graduate,,,,,,Gohil Family,Parent,+91-9600005139,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
dps.stu.05140,DronaStudent2026!,Riddhi,Barot,dps.stu.05140@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05140,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-E,GSEB,DPS,GUJ,STD12,ARTS,E,DPS26-05140,010,GR-DPS-2026-05140,2009-04-10,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Barot Father,+91-9800005140,,Service,Graduate,Barot Mother,+91-9700005140,,Homemaker,Graduate,,,,,,Barot Family,Parent,+91-9600005140,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,E,ACTIVE,,STD11,GEN,,,
