username,password,firstname,lastname,email,auth,city,country,timezone,lang,institution,department,idnumber,phone1,phone2,address,cohort1,board_code,school_code,medium_code,grade_code,stream_code,division_code,profile_field_admission_no,profile_field_roll_no,profile_field_student_gr_no,profile_field_birth_date,profile_field_gender,profile_field_blood_group,profile_field_religion,profile_field_category,profile_field_caste,profile_field_nationality,profile_field_mother_tongue,profile_field_admission_date,profile_field_apaar_id,profile_field_udise_student_code,profile_field_saral_id,profile_field_aadhaar_last4,profile_field_aadhaar_masked,profile_field_aadhaar_consent,profile_field_aadhaar_vault_ref,profile_field_house,profile_field_transport_required,profile_field_bus_route,profile_field_pickup_point,profile_field_rte_category,profile_field_bpl,profile_field_disability_status,profile_field_medical_conditions,profile_field_allergies,profile_field_doctor_name,profile_field_doctor_phone,profile_field_sibling_admission_no,profile_field_current_address_line1,profile_field_current_address_line2,profile_field_current_city,profile_field_current_taluka,profile_field_current_district,profile_field_current_state,profile_field_current_pincode,profile_field_permanent_address_line1,profile_field_permanent_address_line2,profile_field_permanent_city,profile_field_permanent_taluka,profile_field_permanent_district,profile_field_permanent_state,profile_field_permanent_pincode,profile_field_permanent_address_same,profile_field_father_name,profile_field_father_mobile,profile_field_father_email,profile_field_father_occupation,profile_field_father_qualification,profile_field_mother_name,profile_field_mother_mobile,profile_field_mother_email,profile_field_mother_occupation,profile_field_mother_qualification,profile_field_guardian_name,profile_field_guardian_mobile,profile_field_guardian_email,profile_field_guardian_occupation,profile_field_guardian_qualification,profile_field_emergency_contact_name,profile_field_emergency_contact_relation,profile_field_emergency_contact_mobile,profile_field_emergency_contact_alt_mobile,profile_field_current_academic_year,profile_field_current_board_code,profile_field_current_school_code,profile_field_current_medium_code,profile_field_current_grade_code,profile_field_current_stream_code,profile_field_current_division_code,profile_field_student_status,profile_field_previous_academic_year,profile_field_previous_grade_code,profile_field_previous_stream_code,profile_field_previous_division_code,profile_field_last_promotion_date,profile_field_last_promotion_result
dps.stu.05176,DronaStudent2026!,Tara,Panchal,dps.stu.05176@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05176,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05176,001,GR-DPS-2026-05176,2009-04-19,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Panchal Father,+91-9800005176,,Service,Graduate,Panchal Mother,+91-9700005176,,Homemaker,Graduate,,,,,,Panchal Family,Parent,+91-9600005176,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05177,DronaStudent2026!,Harsh,Makwana,dps.stu.05177@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05177,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05177,002,GR-DPS-2026-05177,2009-05-20,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Makwana Father,+91-9800005177,,Service,Graduate,Makwana Mother,+91-9700005177,,Homemaker,Graduate,,,,,,Makwana Family,Parent,+91-9600005177,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05178,DronaStudent2026!,Aesha,Jadeja,dps.stu.05178@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05178,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05178,003,GR-DPS-2026-05178,2009-06-21,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Jadeja Father,+91-9800005178,,Service,Graduate,Jadeja Mother,+91-9700005178,,Homemaker,Graduate,,,,,,Jadeja Family,Parent,+91-9600005178,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05179,DronaStudent2026!,Yash,Gohil,dps.stu.05179@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05179,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05179,004,GR-DPS-2026-05179,2009-07-22,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Gohil Father,+91-9800005179,,Service,Graduate,Gohil Mother,+91-9700005179,,Homemaker,Graduate,,,,,,Gohil Family,Parent,+91-9600005179,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05180,DronaStudent2026!,Kiara,Barot,dps.stu.05180@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05180,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05180,005,GR-DPS-2026-05180,2009-08-23,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Barot Father,+91-9800005180,,Service,Graduate,Barot Mother,+91-9700005180,,Homemaker,Graduate,,,,,,Barot Family,Parent,+91-9600005180,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05181,DronaStudent2026!,Rudra,Patel,dps.stu.05181@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05181,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05181,006,GR-DPS-2026-05181,2009-09-24,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Patel Father,+91-9800005181,,Service,Graduate,Patel Mother,+91-9700005181,,Homemaker,Graduate,,,,,,Patel Family,Parent,+91-9600005181,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05182,DronaStudent2026!,Janvi,Shah,dps.stu.05182@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05182,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05182,007,GR-DPS-2026-05182,2009-10-25,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Shah Father,+91-9800005182,,Service,Graduate,Shah Mother,+91-9700005182,,Homemaker,Graduate,,,,,,Shah Family,Parent,+91-9600005182,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05183,DronaStudent2026!,Om,Desai,dps.stu.05183@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05183,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05183,008,GR-DPS-2026-05183,2009-11-26,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Desai Father,+91-9800005183,,Service,Graduate,Desai Mother,+91-9700005183,,Homemaker,Graduate,,,,,,Desai Family,Parent,+91-9600005183,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05184,DronaStudent2026!,Pihu,Mehta,dps.stu.05184@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05184,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05184,009,GR-DPS-2026-05184,2009-12-27,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Mehta Father,+91-9800005184,,Service,Graduate,Mehta Mother,+91-9700005184,,Homemaker,Graduate,,,,,,Mehta Family,Parent,+91-9600005184,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
dps.stu.05185,DronaStudent2026!,Manan,Joshi,dps.stu.05185@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-05185,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD12-ARTS-F,GSEB,DPS,GUJ,STD12,ARTS,F,DPS26-05185,010,GR-DPS-2026-05185,2009-01-01,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Joshi Father,+91-9800005185,,Service,Graduate,Joshi Mother,+91-9700005185,,Homemaker,Graduate,,,,,,Joshi Family,Parent,+91-9600005185,,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,F,ACTIVE,,STD11,GEN,,,
