username,password,firstname,lastname,email,auth,city,country,timezone,lang,institution,department,idnumber,phone1,phone2,address,cohort1,board_code,school_code,medium_code,grade_code,stream_code,division_code,profile_field_admission_no,profile_field_roll_no,profile_field_student_gr_no,profile_field_birth_date,profile_field_gender,profile_field_blood_group,profile_field_religion,profile_field_category,profile_field_caste,profile_field_nationality,profile_field_mother_tongue,profile_field_admission_date,profile_field_apaar_id,profile_field_udise_student_code,profile_field_saral_id,profile_field_aadhaar_last4,profile_field_aadhaar_masked,profile_field_aadhaar_consent,profile_field_aadhaar_vault_ref,profile_field_house,profile_field_transport_required,profile_field_bus_route,profile_field_pickup_point,profile_field_rte_category,profile_field_bpl,profile_field_disability_status,profile_field_medical_conditions,profile_field_allergies,profile_field_doctor_name,profile_field_doctor_phone,profile_field_sibling_admission_no,profile_field_current_address_line1,profile_field_current_address_line2,profile_field_current_city,profile_field_current_taluka,profile_field_current_district,profile_field_current_state,profile_field_current_pincode,profile_field_permanent_address_line1,profile_field_permanent_address_line2,profile_field_permanent_city,profile_field_permanent_taluka,profile_field_permanent_district,profile_field_permanent_state,profile_field_permanent_pincode,profile_field_permanent_address_same,profile_field_father_name,profile_field_father_mobile,profile_field_father_email,profile_field_father_occupation,profile_field_father_qualification,profile_field_mother_name,profile_field_mother_mobile,profile_field_mother_email,profile_field_mother_occupation,profile_field_mother_qualification,profile_field_guardian_name,profile_field_guardian_mobile,profile_field_guardian_email,profile_field_guardian_occupation,profile_field_guardian_qualification,profile_field_emergency_contact_name,profile_field_emergency_contact_relation,profile_field_emergency_contact_mobile,profile_field_emergency_contact_alt_mobile,profile_field_current_academic_year,profile_field_current_board_code,profile_field_current_school_code,profile_field_current_medium_code,profile_field_current_grade_code,profile_field_current_stream_code,profile_field_current_division_code,profile_field_student_status,profile_field_previous_academic_year,profile_field_previous_grade_code,profile_field_previous_stream_code,profile_field_previous_division_code,profile_field_last_promotion_date,profile_field_last_promotion_result
dps.stu.04096,DronaStudent2026!,Aarohi,Panchal,dps.stu.04096@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04096,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04096,001,GR-DPS-2026-04096,2010-04-19,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Panchal Father,+91-9800004096,,Service,Graduate,Panchal Mother,+91-9700004096,,Homemaker,Graduate,,,,,,Panchal Family,Parent,+91-9600004096,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04097,DronaStudent2026!,Samarth,Makwana,dps.stu.04097@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04097,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04097,002,GR-DPS-2026-04097,2010-05-20,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Makwana Father,+91-9800004097,,Service,Graduate,Makwana Mother,+91-9700004097,,Homemaker,Graduate,,,,,,Makwana Family,Parent,+91-9600004097,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04098,DronaStudent2026!,Tanvi,Jadeja,dps.stu.04098@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04098,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04098,003,GR-DPS-2026-04098,2010-06-21,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Jadeja Father,+91-9800004098,,Service,Graduate,Jadeja Mother,+91-9700004098,,Homemaker,Graduate,,,,,,Jadeja Family,Parent,+91-9600004098,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04099,DronaStudent2026!,Rohan,Gohil,dps.stu.04099@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04099,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04099,004,GR-DPS-2026-04099,2010-07-22,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Gohil Father,+91-9800004099,,Service,Graduate,Gohil Mother,+91-9700004099,,Homemaker,Graduate,,,,,,Gohil Family,Parent,+91-9600004099,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04100,DronaStudent2026!,Bhakti,Barot,dps.stu.04100@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04100,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04100,005,GR-DPS-2026-04100,2010-08-23,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Barot Father,+91-9800004100,,Service,Graduate,Barot Mother,+91-9700004100,,Homemaker,Graduate,,,,,,Barot Family,Parent,+91-9600004100,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04101,DronaStudent2026!,Aarav,Patel,dps.stu.04101@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04101,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04101,006,GR-DPS-2026-04101,2010-09-24,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Patel Father,+91-9800004101,,Service,Graduate,Patel Mother,+91-9700004101,,Homemaker,Graduate,,,,,,Patel Family,Parent,+91-9600004101,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04102,DronaStudent2026!,Aditi,Shah,dps.stu.04102@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04102,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04102,007,GR-DPS-2026-04102,2010-10-25,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Shah Father,+91-9800004102,,Service,Graduate,Shah Mother,+91-9700004102,,Homemaker,Graduate,,,,,,Shah Family,Parent,+91-9600004102,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04103,DronaStudent2026!,Vihaan,Desai,dps.stu.04103@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04103,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04103,008,GR-DPS-2026-04103,2010-11-26,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Desai Father,+91-9800004103,,Service,Graduate,Desai Mother,+91-9700004103,,Homemaker,Graduate,,,,,,Desai Family,Parent,+91-9600004103,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04104,DronaStudent2026!,Ananya,Mehta,dps.stu.04104@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04104,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04104,009,GR-DPS-2026-04104,2010-12-27,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Mehta Father,+91-9800004104,,Service,Graduate,Mehta Mother,+91-9700004104,,Homemaker,Graduate,,,,,,Mehta Family,Parent,+91-9600004104,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
dps.stu.04105,DronaStudent2026!,Ishaan,Joshi,dps.stu.04105@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04105,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-F,GSEB,DPS,GUJ,STD11,COM,F,DPS26-04105,010,GR-DPS-2026-04105,2010-01-01,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Joshi Father,+91-9800004105,,Service,Graduate,Joshi Mother,+91-9700004105,,Homemaker,Graduate,,,,,,Joshi Family,Parent,+91-9600004105,,2026-2027,GSEB,DPS,GUJ,STD11,COM,F,ACTIVE,,STD10,GEN,,,
