username,password,firstname,lastname,email,auth,city,country,timezone,lang,institution,department,idnumber,phone1,phone2,address,cohort1,board_code,school_code,medium_code,grade_code,stream_code,division_code,profile_field_admission_no,profile_field_roll_no,profile_field_student_gr_no,profile_field_birth_date,profile_field_gender,profile_field_blood_group,profile_field_religion,profile_field_category,profile_field_caste,profile_field_nationality,profile_field_mother_tongue,profile_field_admission_date,profile_field_apaar_id,profile_field_udise_student_code,profile_field_saral_id,profile_field_aadhaar_last4,profile_field_aadhaar_masked,profile_field_aadhaar_consent,profile_field_aadhaar_vault_ref,profile_field_house,profile_field_transport_required,profile_field_bus_route,profile_field_pickup_point,profile_field_rte_category,profile_field_bpl,profile_field_disability_status,profile_field_medical_conditions,profile_field_allergies,profile_field_doctor_name,profile_field_doctor_phone,profile_field_sibling_admission_no,profile_field_current_address_line1,profile_field_current_address_line2,profile_field_current_city,profile_field_current_taluka,profile_field_current_district,profile_field_current_state,profile_field_current_pincode,profile_field_permanent_address_line1,profile_field_permanent_address_line2,profile_field_permanent_city,profile_field_permanent_taluka,profile_field_permanent_district,profile_field_permanent_state,profile_field_permanent_pincode,profile_field_permanent_address_same,profile_field_father_name,profile_field_father_mobile,profile_field_father_email,profile_field_father_occupation,profile_field_father_qualification,profile_field_mother_name,profile_field_mother_mobile,profile_field_mother_email,profile_field_mother_occupation,profile_field_mother_qualification,profile_field_guardian_name,profile_field_guardian_mobile,profile_field_guardian_email,profile_field_guardian_occupation,profile_field_guardian_qualification,profile_field_emergency_contact_name,profile_field_emergency_contact_relation,profile_field_emergency_contact_mobile,profile_field_emergency_contact_alt_mobile,profile_field_current_academic_year,profile_field_current_board_code,profile_field_current_school_code,profile_field_current_medium_code,profile_field_current_grade_code,profile_field_current_stream_code,profile_field_current_division_code,profile_field_student_status,profile_field_previous_academic_year,profile_field_previous_grade_code,profile_field_previous_stream_code,profile_field_previous_division_code,profile_field_last_promotion_date,profile_field_last_promotion_result
dps.stu.04051,DronaStudent2026!,Aarav,Chauhan,dps.stu.04051@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04051,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04051,001,GR-DPS-2026-04051,2010-07-01,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Chauhan Father,+91-9800004051,,Service,Graduate,Chauhan Mother,+91-9700004051,,Homemaker,Graduate,,,,,,Chauhan Family,Parent,+91-9600004051,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04052,DronaStudent2026!,Aditi,Rathod,dps.stu.04052@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04052,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04052,002,GR-DPS-2026-04052,2010-08-02,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Rathod Father,+91-9800004052,,Service,Graduate,Rathod Mother,+91-9700004052,,Homemaker,Graduate,,,,,,Rathod Family,Parent,+91-9600004052,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04053,DronaStudent2026!,Vihaan,Vyas,dps.stu.04053@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04053,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04053,003,GR-DPS-2026-04053,2010-09-03,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Vyas Father,+91-9800004053,,Service,Graduate,Vyas Mother,+91-9700004053,,Homemaker,Graduate,,,,,,Vyas Family,Parent,+91-9600004053,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04054,DronaStudent2026!,Ananya,Dave,dps.stu.04054@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04054,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04054,004,GR-DPS-2026-04054,2010-10-04,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Dave Father,+91-9800004054,,Service,Graduate,Dave Mother,+91-9700004054,,Homemaker,Graduate,,,,,,Dave Family,Parent,+91-9600004054,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04055,DronaStudent2026!,Ishaan,Bhatt,dps.stu.04055@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04055,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04055,005,GR-DPS-2026-04055,2010-11-05,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Bhatt Father,+91-9800004055,,Service,Graduate,Bhatt Mother,+91-9700004055,,Homemaker,Graduate,,,,,,Bhatt Family,Parent,+91-9600004055,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04056,DronaStudent2026!,Diya,Panchal,dps.stu.04056@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04056,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04056,006,GR-DPS-2026-04056,2010-12-06,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Panchal Father,+91-9800004056,,Service,Graduate,Panchal Mother,+91-9700004056,,Homemaker,Graduate,,,,,,Panchal Family,Parent,+91-9600004056,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04057,DronaStudent2026!,Kabir,Makwana,dps.stu.04057@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04057,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04057,007,GR-DPS-2026-04057,2010-01-07,Male,B+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,TAG,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Makwana Father,+91-9800004057,,Service,Graduate,Makwana Mother,+91-9700004057,,Homemaker,Graduate,,,,,,Makwana Family,Parent,+91-9600004057,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04058,DronaStudent2026!,Myra,Jadeja,dps.stu.04058@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04058,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04058,008,GR-DPS-2026-04058,2010-02-08,Female,O+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,GAN,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Jadeja Father,+91-9800004058,,Service,Graduate,Jadeja Mother,+91-9700004058,,Homemaker,Graduate,,,,,,Jadeja Family,Parent,+91-9600004058,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04059,DronaStudent2026!,Reyansh,Gohil,dps.stu.04059@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04059,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04059,009,GR-DPS-2026-04059,2010-03-09,Male,AB+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,RAM,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Gohil Father,+91-9800004059,,Service,Graduate,Gohil Mother,+91-9700004059,,Homemaker,Graduate,,,,,,Gohil Family,Parent,+91-9600004059,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
dps.stu.04060,DronaStudent2026!,Saanvi,Barot,dps.stu.04060@students.dronapublicschool.example,manual,Ahmedabad,IN,Asia/Kolkata,en,Drona Public School,Higher Secondary,DPS26-04060,,,"Ahmedabad, Gujarat",DPS-2026-GSEB-GUJ-STD11-COM-E,GSEB,DPS,GUJ,STD11,COM,E,DPS26-04060,010,GR-DPS-2026-04060,2010-04-10,Female,A+,,General,,Indian,Gujarati,2026-04-01,,,,,,0,,ARYA,0,,,0,0,None,,,,,,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,Ahmedabad,,Ahmedabad,Ahmedabad City,Ahmedabad,Gujarat,380015,1,Barot Father,+91-9800004060,,Service,Graduate,Barot Mother,+91-9700004060,,Homemaker,Graduate,,,,,,Barot Family,Parent,+91-9600004060,,2026-2027,GSEB,DPS,GUJ,STD11,COM,E,ACTIVE,,STD10,GEN,,,
